experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
mccnn_4layer_2026-02-21T08:26:14.276600,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,1,2048,207,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile207_2048x1 -> Level: DRAM: constrained S0 == 1 VS obtained S0: 3, constrained S1 == 1 VS obtained S1: 3, constrained S2 == 1 VS obtained S2: 3, constrained S3 == 1 VS obtained S3: 3
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile207_2048x1 -> Level: InRegister: memory footprint: 294 VS memory available: 234",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-21T08:26:15.197063,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,2,1024,207,False,False,"Arch: Eyeriss_Constrained_4L_tile207_1024x2 -> Level: SARows_0: Failed to fit comp to arch because the level's constraint (S0: 2) does not divide comp dimension S0 (3) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-21T08:26:15.812627,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,512,207,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile207_512x4 -> Level: InRegister: memory footprint: 294 VS memory available: 234",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-21T08:26:16.339601,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,256,207,False,True,,1.588e+05,2.344e+07,3.99e+06,"(39557986272, 13390061616)",0.003128528594970703,0.11578512191772461,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=69 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=69 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=69 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=69 Z0=1 C0=1 R0=1 S0=1] SACols[Q=3 Z3=32] SARows[S3=3 C3=2 Z3=1] SACols_2[X2=3 Z2=32] SARows_2[S2=3 C2=2 Z2=1] SACols_1[X1=3 Z1=32] SARows_1[S1=3 C1=2 Z1=1] SACols_0[X0=3 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=16 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=16 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=16 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:26:16.829676,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,16,128,207,False,True,,1.596e+05,1.223e+07,2.09e+06,"(39737311200, 13569386544)",0.025028228759765625,0.15404748916625977,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=69 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=69 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=69 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=69 Z0=1 C0=1 R0=1 S0=1] SACols[Q=3 Z3=32] SARows[S3=3 C3=4 Z3=1] SACols_2[X2=3 Z2=32] SARows_2[S2=3 C2=4 Z2=1] SACols_1[X1=3 Z1=32] SARows_1[S1=3 C1=4 Z1=1] SACols_0[X0=3 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=8 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=8 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=8 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:26:17.486307,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,32,64,207,False,True,,1.613e+05,1.821e+07,3.15e+06,"(40095961056, 13928036400)",0.002471923828125,0.0795295238494873,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=207 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=207 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=207 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=207 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=32] SARows[S3=3 C3=8 Z3=1] SACols_2[X2=1 Z2=32] SARows_2[S2=3 C2=8 Z2=1] SACols_1[X1=1 Z1=32] SARows_1[S1=3 C1=8 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=4 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=4 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=4 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:26:17.902218,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,64,32,207,False,True,,1.646e+05,1.261e+07,2.22e+06,"(40813260768, 14645336112)",0.019775390625,0.07833218574523926,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=207 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=207 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=207 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=207 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=32] SARows[S3=3 C3=16 Z3=1] SACols_2[X2=1 Z2=32] SARows_2[S2=3 C2=16 Z2=1] SACols_1[X1=1 Z1=32] SARows_1[S1=3 C1=16 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=2 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=2 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=2 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:26:18.361516,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,128,16,207,False,True,,1.597e+05,1.261e+07,2.09e+06,"(37944061920, 16079935536)",0.019775390625,0.11517977714538574,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=207 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=207 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=207 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=207 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=16] SARows[S3=3 C3=32 Z3=1] SACols_2[X2=1 Z2=16] SARows_2[S2=3 C2=32 Z2=1] SACols_1[X1=1 Z1=16] SARows_1[S1=3 C1=32 Z1=1] SACols_0[X0=1 Z0=16] SARows_0[S0=3 C0=1 Z0=2] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=1 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=2 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=2 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=2 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:26:18.766966,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,256,8,207,False,True,,1.597e+05,1.261e+07,2.09e+06,"(37944061920, 16079935536)",0.019775390625,0.09375762939453125,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=207 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=207 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=207 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=207 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=8] SARows[S3=3 C3=32 Z3=2] SACols_2[X2=1 Z2=8] SARows_2[S2=3 C2=32 Z2=2] SACols_1[X1=1 Z1=8] SARows_1[S1=3 C1=32 Z1=2] SACols_0[X0=1 Z0=8] SARows_0[S0=3 C0=1 Z0=4] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=1 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=2 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=2 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=2 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:26:19.226860,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,512,4,207,False,True,,1.597e+05,1.261e+07,2.09e+06,"(37944061920, 16079935536)",0.019775390625,0.1064455509185791,DRAM[P=376 Q=6 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=6 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=6 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=6 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=207 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=207 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=207 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=207 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=4] SARows[S3=3 C3=32 Z3=4] SACols_2[X2=1 Z2=4] SARows_2[S2=3 C2=32 Z2=4] SACols_1[X1=1 Z1=4] SARows_1[S1=3 C1=32 Z1=4] SACols_0[X0=1 Z0=4] SARows_0[S0=3 C0=1 Z0=8] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=1 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=2 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=2 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=2 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
