experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
mccnn_4layer_2026-02-21T08:20:02.794125,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,1,2048,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_2048x1 -> Level: DRAM: constrained S0 == 1 VS obtained S0: 3, constrained S1 == 1 VS obtained S1: 3, constrained S2 == 1 VS obtained S2: 3, constrained S3 == 1 VS obtained S3: 3
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_2048x1 -> Level: InRegister: memory footprint: 294 VS memory available: 180",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-21T08:20:03.469713,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,2,1024,69,False,False,"Arch: Eyeriss_Constrained_4L_tile69_1024x2 -> Level: SARows_0: Failed to fit comp to arch because the level's constraint (S0: 2) does not divide comp dimension S0 (3) exactly. To compensate, consider setting 'Settings.PADDED_MAPPINGS' to True.",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-21T08:20:03.826712,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,4,512,69,False,False,"Ill-posed constraints:
CONSTRAINTS VIOLATION: Arch: Eyeriss_Constrained_4L_tile69_512x4 -> Level: InRegister: memory footprint: 294 VS memory available: 180",0.000e+00,0.000e+00,0.00e+00,0,0.0,0.0,
mccnn_4layer_2026-02-21T08:20:04.206027,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,8,256,69,False,True,,1.511e+05,2.344e+07,3.75e+06,"(39557986272, 13390061616)",0.003128528594970703,0.08330273628234863,DRAM[P=376 Q=18 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=18 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=18 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=18 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=23 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=23 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=23 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=23 Z0=1 C0=1 R0=1 S0=1] SACols[Q=3 Z3=32] SARows[S3=3 C3=2 Z3=1] SACols_2[X2=3 Z2=32] SARows_2[S2=3 C2=2 Z2=1] SACols_1[X1=3 Z1=32] SARows_1[S1=3 C1=2 Z1=1] SACols_0[X0=3 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=16 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=16 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=16 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:20:04.817018,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,16,128,69,False,True,,1.519e+05,1.223e+07,1.97e+06,"(39737311200, 13569386544)",0.025028228759765625,0.06360292434692383,DRAM[P=376 Q=18 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=18 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=18 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=18 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=23 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=23 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=23 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=23 Z0=1 C0=1 R0=1 S0=1] SACols[Q=3 Z3=32] SARows[S3=3 C3=4 Z3=1] SACols_2[X2=3 Z2=32] SARows_2[S2=3 C2=4 Z2=1] SACols_1[X1=3 Z1=32] SARows_1[S1=3 C1=4 Z1=1] SACols_0[X0=3 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=8 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=8 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=8 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:20:05.246994,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,32,64,69,False,True,,1.536e+05,1.821e+07,2.96e+06,"(40095961056, 13928036400)",0.002471923828125,0.0608670711517334,DRAM[P=376 Q=18 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=18 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=18 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=18 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=69 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=69 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=69 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=69 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=32] SARows[S3=3 C3=8 Z3=1] SACols_2[X2=1 Z2=32] SARows_2[S2=3 C2=8 Z2=1] SACols_1[X1=1 Z1=32] SARows_1[S1=3 C1=8 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=4 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=4 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=4 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:20:05.603582,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,64,32,69,False,True,,1.569e+05,1.261e+07,2.09e+06,"(40813260768, 14645336112)",0.019775390625,0.053961753845214844,DRAM[P=376 Q=18 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=18 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=18 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=18 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=69 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=69 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=69 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=69 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=32] SARows[S3=3 C3=16 Z3=1] SACols_2[X2=1 Z2=32] SARows_2[S2=3 C2=16 Z2=1] SACols_1[X1=1 Z1=32] SARows_1[S1=3 C1=16 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=1 Z0=1] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=2 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=2 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=2 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:20:05.949830,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,128,16,69,False,True,,1.545e+05,1.261e+07,2.00e+06,"(37944061920, 16079935536)",0.019775390625,0.05318140983581543,DRAM[P=376 Q=18 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=18 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=18 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=18 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=69 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=69 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=69 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=69 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=16] SARows[S3=3 C3=32 Z3=1] SACols_2[X2=1 Z2=16] SARows_2[S2=3 C2=32 Z2=1] SACols_1[X1=1 Z1=16] SARows_1[S1=3 C1=32 Z1=1] SACols_0[X0=1 Z0=16] SARows_0[S0=3 C0=1 Z0=2] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=1 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=2 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=2 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=2 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:20:06.301771,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,256,8,69,False,True,,1.545e+05,1.261e+07,2.00e+06,"(37944061920, 16079935536)",0.019775390625,0.06427311897277832,DRAM[P=376 Q=18 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=18 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=18 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=18 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=69 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=69 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=69 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=69 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=8] SARows[S3=3 C3=32 Z3=2] SACols_2[X2=1 Z2=8] SARows_2[S2=3 C2=32 Z2=2] SACols_1[X1=1 Z1=8] SARows_1[S1=3 C1=32 Z1=2] SACols_0[X0=1 Z0=8] SARows_0[S0=3 C0=1 Z0=4] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=1 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=2 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=2 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=2 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
mccnn_4layer_2026-02-21T08:20:06.664759,mccnn,4layer,full,4,eyeriss,thesis_arch,1056,524,128,512,4,69,False,True,,1.545e+05,1.261e+07,2.00e+06,"(37944061920, 16079935536)",0.019775390625,0.04999089241027832,DRAM[P=376 Q=18 Z3=1 C3=1 R3=1 S3=1 Y2=376 X2=18 Z2=1 C2=1 R2=1 S2=1 Y1=376 X1=18 Z1=1 C1=1 R1=1 S1=1 Y0=376 X0=18 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=69 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=69 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=69 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=69 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z3=4] SARows[S3=3 C3=32 Z3=4] SACols_2[X2=1 Z2=4] SARows_2[S2=3 C2=32 Z2=4] SACols_1[X1=1 Z1=4] SARows_1[S1=3 C1=32 Z1=4] SACols_0[X0=1 Z0=4] SARows_0[S0=3 C0=1 Z0=8] InRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z3=1 C3=1 R3=3 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=3 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z3=1 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=2 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=2 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z3=2 C3=1 R3=1 S3=1 Y2=1 X2=1 Z2=1 C2=1 R2=1 S2=1 Y1=1 X1=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
