experiment_id,workload_name,workload_variant,fusion_level,num_fused_layers,arch_type,arch_name,fmem_size_kB,wmem_size_kB,gb_size_kB,pe_rows,pe_cols,tile_size,scale_bandwidth,success,error_message,energy_uJ,latency_cycles,edp,mops,utilization,mapping_time_s,mapping
vgg16_block1_2026-02-22T08:48:20.466613,vgg16,block1,block,2,eyeriss,thesis_arch,1056,524,128,512,32,16,False,True,,1.140e+04,1.032e+06,1.30e+04,"(5854774976, 2003979264)",0.0263671875,0.15698456764221191,DRAM[P=224 Q=14 Z1=1 C1=1 R1=1 S1=1 Y0=224 X0=14 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=16 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=16 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z1=32] SARows[S1=3 C1=64 Z1=2] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=3 Z0=2] InRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
vgg16_block2_2026-02-22T08:48:21.530050,vgg16,block2,block,2,eyeriss,thesis_arch,1056,524,128,512,32,8,False,True,,1.862e+04,6.523e+05,1.23e+04,"(8180916224, 3242573824)",0.5625,0.09239816665649414,DRAM[P=112 Q=14 Z1=1 C1=1 R1=1 S1=1 Y0=112 X0=14 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=8 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=8 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z1=32] SARows[S1=3 C1=128 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=64 Z0=2] InRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z1=1 C1=1 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=2 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z1=4 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
vgg16_block3_2026-02-22T08:48:22.289245,vgg16,block3,block,2,eyeriss,thesis_arch,1056,524,128,512,32,4,False,True,,1.767e+04,3.748e+05,6.68e+03,"(7829143552, 3124158464)",0.5625,0.10024404525756836,DRAM[P=56 Q=14 Z1=1 C1=1 R1=1 S1=1 Y0=56 X0=14 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=4 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=4 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z1=32] SARows[S1=3 C1=128 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=128 Z0=1] InRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z1=1 C1=2 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=8 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z1=8 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
vgg16_L6_2026-02-22T08:48:22.926805,vgg16,L6,block,1,eyeriss,thesis_arch,1056,524,128,512,32,4,False,True,,4.043e+02,3.482e+05,1.41e+02,"(313311744, 79629312)",0.75,0.10584735870361328,DRAM[M=1 C=1 R=1 S=1 P=56 Q=14] GlobalBuffer[Q=4 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=32] SARows[S=3 C=128 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=2 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=8 S=1 R=1 Q=1 P=1 C=1] Compute] 
vgg16_block4_2026-02-22T08:48:23.354143,vgg16,block4,block,2,eyeriss,thesis_arch,1056,524,128,512,32,2,False,True,,1.712e+04,9.349e+05,1.61e+04,"(7617044480, 2949345280)",0.5625,0.05048370361328125,DRAM[P=28 Q=14 Z1=1 C1=1 R1=1 S1=1 Y0=28 X0=14 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=2 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=2 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z1=32] SARows[S1=3 C1=128 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=128 Z0=1] InRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z1=1 C1=4 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=2 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=16 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z1=16 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
vgg16_L9_2026-02-22T08:48:23.764357,vgg16,L9,block,1,eyeriss,thesis_arch,1056,524,128,512,32,2,False,True,,3.347e+02,6.902e+05,2.36e+02,"(158946048, 39889920)",0.75,0.03237557411193848,DRAM[M=1 C=1 R=1 S=1 P=28 Q=14] GlobalBuffer[Q=2 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=32] SARows[S=3 C=128 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=4 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=16 S=1 R=1 Q=1 P=1 C=1] Compute] 
vgg16_block5_2026-02-22T08:48:24.121210,vgg16,block5,block,2,eyeriss,thesis_arch,1056,524,128,512,32,1,False,True,,6.032e+03,1.205e+06,7.31e+03,"(2385168384, 973414400)",0.5625,0.035756587982177734,DRAM[P=14 Q=14 Z1=1 C1=1 R1=1 S1=1 Y0=14 X0=14 Z0=1 C0=1 R0=1 S0=1] GlobalBuffer[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] SACols[Q=1 Z1=32] SARows[S1=3 C1=128 Z1=1] SACols_0[X0=1 Z0=32] SARows_0[S0=3 C0=128 Z0=1] InRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] WRegister[P=1 Q=1 Z1=1 C1=4 R1=3 S1=1 Y0=1 X0=1 Z0=1 C0=4 R0=3 S0=1] IntermediateRegister[P=1 Q=1 Z1=1 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=16 C0=1 R0=1 S0=1] OutRegister[P=1 Q=1 Z1=16 C1=1 R1=1 S1=1 Y0=1 X0=1 Z0=1 C0=1 R0=1 S0=1] Compute] 
vgg16_L12_2026-02-22T08:48:24.489540,vgg16,L12,block,1,eyeriss,thesis_arch,1056,524,128,512,32,1,False,True,,1.969e+02,6.149e+05,1.25e+02,"(41505984, 9972480)",0.75,0.030628442764282227,DRAM[M=1 C=1 R=1 S=1 P=14 Q=14] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=32] SARows[S=3 C=128 M=1] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=4 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=16 S=1 R=1 Q=1 P=1 C=1] Compute] 
vgg16_L0_2026-02-22T08:48:24.857266,vgg16,L0,single,1,eyeriss,thesis_arch,1056,524,128,512,32,1,False,True,,2.849e+02,8.028e+05,2.29e+02,"(33117888, 35624960)",0.03515625,0.03352499008178711,DRAM[M=1 C=1 R=1 S=1 P=224 Q=224] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=32] SARows[S=3 C=3 M=2] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
vgg16_L1_2026-02-22T08:48:25.167116,vgg16,L1,single,1,eyeriss,thesis_arch,1056,524,128,512,32,1,False,True,,1.851e+03,8.120e+05,1.50e+03,"(633057280, 626347008)",0.75,0.03312039375305176,DRAM[M=1 C=1 R=1 S=1 P=224 Q=224] GlobalBuffer[Q=1 S=1 C=1 R=1 M=1 P=1] SACols[Q=1 M=32] SARows[S=3 C=64 M=2] InRegister[S=1 R=1 Q=1 P=1 C=1 M=1] WRegister[C=1 R=3 S=1 Q=1 P=1 M=1] OutRegister[M=1 S=1 R=1 Q=1 P=1 C=1] Compute] 
